Region,Date,Confirmed,Recovered/Migrated,Deceased
Puducherry,20200717,1743.0,947.0,22.0
Punjab,20200717,9094.0,6277.0,230.0
Rajasthan,20200717,27174.0,19970.0,538.0
Sikkim,20200717,243.0,88.0,0.0
Tamil Nadu,20200717,156369.0,107416.0,2236.0
Telangana,20200717,41018.0,27295.0,396.0
Tripura,20200717,2283.0,1604.0,3.0
Uttarakhand,20200717,3982.0,2995.0,50.0
Uttar Pradesh,20200717,43441.0,26675.0,1046.0
West Bengal,20200717,36117.0,21415.0,1023.0
National Total,20200717,1003301.0,635757.0,25602.0
Andaman and Nicobar Islands,20200718,194.0,142.0,0.0
Andhra Pradesh,20200718,40646.0,20298.0,534.0
Arunachal Pradesh,20200718,609.0,175.0,3.0
Assam,20200718,20646.0,14105.0,51.0
Bihar,20200718,23589.0,14621.0,201.0
Chandigarh,20200718,660.0,480.0,11.0
Chhattisgarh,20200718,4964.0,3512.0,23.0
Dadra and Nagar Haveli and Daman and Diu,20200718,585.0,401.0,2.0
Delhi,20200718,120107.0,99301.0,3571.0
Goa,20200718,3304.0,1946.0,21.0
Gujarat,20200718,46430.0,32973.0,2106.0
Haryana,20200718,24797.0,18718.0,327.0
Himachal Pradesh,20200718,1417.0,1024.0,11.0
Jammu and Kashmir,20200718,12757.0,6558.0,231.0
Jharkhand,20200718,4921.0,2570.0,46.0
Karnataka,20200718,55115.0,20757.0,1147.0
Kerala,20200718,11066.0,4995.0,38.0
Ladakh,20200718,1151.0,973.0,1.0
Madhya Pradesh,20200718,21081.0,14514.0,697.0
Maharashtra,20200718,292589.0,160357.0,11452.0
Manipur,20200718,1800.0,1163.0,0.0
Meghalaya,20200718,403.0,66.0,2.0
Mizoram,20200718,282.0,160.0,0.0
Nagaland,20200718,956.0,405.0,0.0
Odisha,20200718,16110.0,11330.0,83.0
Puducherry,20200718,1832.0,1014.0,25.0
Punjab,20200718,9442.0,6373.0,239.0
Rajasthan,20200718,27789.0,20626.0,546.0
Sikkim,20200718,266.0,90.0,0.0
Tamil Nadu,20200718,160907.0,110807.0,2315.0
Telangana,20200718,42496.0,28705.0,403.0
Tripura,20200718,2366.0,1684.0,3.0
Uttarakhand,20200718,4102.0,3021.0,51.0
Uttar Pradesh,20200718,45163.0,27634.0,1084.0
West Bengal,20200718,38011.0,22253.0,1049.0
National Total,20200718,1038553.0,653751.0,26273.0
Andaman and Nicobar Islands,20200719,198.0,145.0,0.0
Andhra Pradesh,20200719,44609.0,21763.0,586.0
Arunachal Pradesh,20200719,650.0,274.0,3.0
Assam,20200719,22918.0,15165.0,53.0
Bihar,20200719,25136.0,15536.0,208.0
Chandigarh,20200719,700.0,485.0,12.0
Chhattisgarh,20200719,5233.0,3658.0,24.0
Dadra and Nagar Haveli and Daman and Diu,20200719,602.0,414.0,2.0
Delhi,20200719,121582.0,101274.0,3597.0
Goa,20200719,3484.0,2038.0,21.0
Gujarat,20200719,47390.0,34035.0,2122.0
Haryana,20200719,25547.0,19318.0,344.0
Himachal Pradesh,20200719,1457.0,1036.0,11.0
Jammu and Kashmir,20200719,13198.0,7165.0,236.0
Jharkhand,20200719,5342.0,2611.0,46.0
Karnataka,20200719,59652.0,21775.0,1240.0
Kerala,20200719,11659.0,5199.0,40.0
Ladakh,20200719,1159.0,985.0,1.0
Madhya Pradesh,20200719,21763.0,14864.0,706.0
Maharashtra,20200719,300937.0,165663.0,11596.0
Manipur,20200719,1891.0,1182.0,0.0
Meghalaya,20200719,418.0,66.0,2.0
Mizoram,20200719,284.0,167.0,0.0
Nagaland,20200719,978.0,432.0,0.0
Odisha,20200719,16701.0,11937.0,86.0
Puducherry,20200719,1894.0,1066.0,28.0
Punjab,20200719,9792.0,6454.0,246.0
Rajasthan,20200719,28500.0,21144.0,553.0
Sikkim,20200719,275.0,90.0,0.0
Tamil Nadu,20200719,165714.0,113856.0,2403.0
Telangana,20200719,43780.0,30607.0,409.0
Tripura,20200719,2654.0,1735.0,5.0
Uttarakhand,20200719,4276.0,3081.0,52.0
Uttar Pradesh,20200719,47036.0,28664.0,1108.0
West Bengal,20200719,40209.0,23539.0,1076.0
National Total,20200719,1077618.0,677423.0,26816.0
Andaman and Nicobar Islands,20200720,203.0,145.0,0.0
Andhra Pradesh,20200720,49650.0,22890.0,642.0
Arunachal Pradesh,20200720,740.0,282.0,3.0
Assam,20200720,23999.0,16023.0,57.0
Bihar,20200720,26569.0,16308.0,217.0
Chandigarh,20200720,717.0,488.0,12.0
Chhattisgarh,20200720,5407.0,3775.0,24.0
Dadra and Nagar Haveli and Daman and Diu,20200720,605.0,414.0,2.0
Delhi,20200720,122793.0,103134.0,3628.0
Goa,20200720,3657.0,2218.0,22.0
Gujarat,20200720,48355.0,34901.0,2142.0
Haryana,20200720,26164.0,19793.0,349.0
Himachal Pradesh,20200720,1483.0,1059.0,11.0
Jammu and Kashmir,20200720,13899.0,7811.0,244.0
Jharkhand,20200720,5535.0,2716.0,49.0
Karnataka,20200720,63772.0,23065.0,1331.0
Kerala,20200720,12480.0,5371.0,42.0
Ladakh,20200720,1178.0,1003.0,2.0
Madhya Pradesh,20200720,22600.0,15311.0,721.0
Maharashtra,20200720,310455.0,169569.0,11854.0
Manipur,20200720,1911.0,1213.0,0.0
Meghalaya,20200720,450.0,66.0,2.0
Mizoram,20200720,284.0,167.0,0.0
Nagaland,20200720,988.0,445.0,0.0
Odisha,20200720,17437.0,12453.0,91.0
Puducherry,20200720,1999.0,1154.0,28.0
Punjab,20200720,10100.0,6535.0,254.0
Rajasthan,20200720,29434.0,21730.0,559.0
Sikkim,20200720,283.0,92.0,0.0
Tamil Nadu,20200720,170693.0,117915.0,2481.0
Telangana,20200720,45076.0,32438.0,415.0
Tripura,20200720,2878.0,1759.0,5.0
Uttarakhand,20200720,4515.0,3116.0,52.0
Uttar Pradesh,20200720,49247.0,29845.0,1146.0
West Bengal,20200720,42487.0,24883.0,1112.0
National Total,20200720,1118043.0,700087.0,27497.0
Andaman and Nicobar Islands,20200721,207.0,152.0,0.0
Andhra Pradesh,20200721,53724.0,24228.0,696.0
Arunachal Pradesh,20200721,790.0,285.0,3.0
Assam,20200721,25382.0,17095.0,58.0
Bihar,20200721,27646.0,17433.0,217.0
Chandigarh,20200721,737.0,518.0,12.0
Chhattisgarh,20200721,5561.0,3944.0,25.0
Dadra and Nagar Haveli and Daman and Diu,20200721,684.0,448.0,2.0
Delhi,20200721,123747.0,104918.0,3663.0
Goa,20200721,3853.0,2361.0,23.0
Gujarat,20200721,49353.0,35678.0,2162.0
Haryana,20200721,26858.0,20226.0,355.0
Himachal Pradesh,20200721,1631.0,1067.0,11.0
Jammu and Kashmir,20200721,14650.0,8274.0,254.0
Jharkhand,20200721,5756.0,2810.0,53.0
Karnataka,20200721,67420.0,23795.0,1403.0
Kerala,20200721,13274.0,5616.0,43.0
Ladakh,20200721,1195.0,1007.0,2.0
Madhya Pradesh,20200721,23310.0,15684.0,738.0
Maharashtra,20200721,318695.0,175029.0,12030.0
Manipur,20200721,1925.0,1307.0,0.0
Meghalaya,20200721,466.0,66.0,4.0
Mizoram,20200721,297.0,168.0,0.0
Nagaland,20200721,1021.0,484.0,0.0
Odisha,20200721,18110.0,12910.0,97.0
Puducherry,20200721,2092.0,1265.0,29.0
Punjab,20200721,10510.0,7118.0,262.0
Rajasthan,20200721,30390.0,22195.0,568.0
Sikkim,20200721,305.0,92.0,0.0
Tamil Nadu,20200721,175678.0,121776.0,2551.0
Telangana,20200721,46274.0,34323.0,422.0
Tripura,20200721,3079.0,1845.0,7.0
Uttarakhand,20200721,4642.0,3212.0,55.0
Uttar Pradesh,20200721,51160.0,30831.0,1192.0
West Bengal,20200721,44769.0,26418.0,1147.0
National Total,20200721,1155191.0,724578.0,28084.0
Andaman and Nicobar Islands,20200722,212.0,159.0,0.0
Andhra Pradesh,20200722,58668.0,25574.0,758.0
Arunachal Pradesh,20200722,858.0,303.0,3.0
Assam,20200722,25382.0,18033.0,58.0
Bihar,20200722,28952.0,18515.0,217.0
Chandigarh,20200722,751.0,518.0,12.0
Chhattisgarh,20200722,5729.0,4114.0,29.0
Dadra and Nagar Haveli and Daman and Diu,20200722,705.0,463.0,2.0
Delhi,20200722,125096.0,106118.0,3690.0
Goa,20200722,4027.0,2449.0,26.0
Gujarat,20200722,50379.0,36423.0,2196.0
Haryana,20200722,27462.0,20952.0,364.0
Himachal Pradesh,20200722,1664.0,1077.0,11.0
Jammu and Kashmir,20200722,15258.0,8455.0,263.0
Jharkhand,20200722,6159.0,2904.0,55.0
Karnataka,20200722,71069.0,25459.0,1464.0
Kerala,20200722,13994.0,5890.0,44.0
Ladakh,20200722,1198.0,1010.0,2.0
Madhya Pradesh,20200722,24095.0,16257.0,756.0
Maharashtra,20200722,327031.0,182217.0,12276.0
Manipur,20200722,2015.0,1400.0,0.0
Meghalaya,20200722,490.0,70.0,4.0
Mizoram,20200722,317.0,168.0,0.0
Nagaland,20200722,1030.0,485.0,0.0
Odisha,20200722,18757.0,13310.0,103.0
Puducherry,20200722,2179.0,1318.0,30.0
Punjab,20200722,10889.0,7389.0,263.0
Rajasthan,20200722,31373.0,22744.0,577.0
Sikkim,20200722,330.0,108.0,0.0
Tamil Nadu,20200722,180643.0,126670.0,2626.0
Telangana,20200722,47705.0,37385.0,429.0
Tripura,20200722,3331.0,1926.0,8.0
Uttarakhand,20200722,4849.0,3297.0,55.0
Uttar Pradesh,20200722,53288.0,31855.0,1229.0
West Bengal,20200722,47030.0,28035.0,1182.0
National Total,20200722,1192915.0,753050.0,28732.0
Andaman and Nicobar Islands,20200723,221.0,163.0,0.0
Andhra Pradesh,20200723,64713.0,32127.0,823.0
Arunachal Pradesh,20200723,949.0,314.0,3.0
Assam,20200723,26772.0,18033.0,64.0
Bihar,20200723,30369.0,19646.0,217.0
Chandigarh,20200723,793.0,526.0,13.0
Chhattisgarh,20200723,5968.0,4230.0,29.0
Dadra and Nagar Haveli and Daman and Diu,20200723,733.0,474.0,2.0
Delhi,20200723,126323.0,107650.0,3719.0
Goa,20200723,4176.0,2541.0,28.0
Gujarat,20200723,51399.0,37260.0,2224.0
Haryana,20200723,28186.0,21697.0,372.0
Himachal Pradesh,20200723,1725.0,1105.0,11.0
Jammu and Kashmir,20200723,15711.0,8607.0,273.0
Jharkhand,20200723,6485.0,3024.0,64.0
Karnataka,20200723,75833.0,27239.0,1519.0
Kerala,20200723,15032.0,6162.0,45.0
Ladakh,20200723,1206.0,1018.0,2.0
Madhya Pradesh,20200723,24842.0,16836.0,770.0
Maharashtra,20200723,337607.0,187769.0,12556.0
Manipur,20200723,2060.0,1428.0,0.0
Meghalaya,20200723,514.0,77.0,4.0
Mizoram,20200723,317.0,179.0,0.0
Nagaland,20200723,1084.0,486.0,0.0
Odisha,20200723,19835.0,13750.0,108.0
Puducherry,20200723,2300.0,1369.0,31.0
Punjab,20200723,11301.0,7641.0,269.0
Rajasthan,20200723,32334.0,23364.0,583.0
Sikkim,20200723,438.0,112.0,0.0
Tamil Nadu,20200723,186492.0,131583.0,3144.0
Telangana,20200723,49259.0,37666.0,438.0
Tripura,20200723,3449.0,2032.0,9.0
Uttarakhand,20200723,5300.0,3349.0,57.0
Uttar Pradesh,20200723,55588.0,33500.0,1263.0
West Bengal,20200723,49321.0,29650.0,1221.0
National Total,20200723,1238635.0,782607.0,29861.0
Andaman and Nicobar Islands,20200724,240.0,170.0,0.0
Andhra Pradesh,20200724,72711.0,37555.0,884.0
Arunachal Pradesh,20200724,991.0,334.0,3.0
Assam,20200724,28791.0,20699.0,70.0
Bihar,20200724,31980.0,20769.0,217.0
Chandigarh,20200724,800.0,531.0,13.0
Chhattisgarh,20200724,6254.0,4377.0,30.0
Dadra and Nagar Haveli and Daman and Diu,20200724,770.0,489.0,2.0
Delhi,20200724,127364.0,109065.0,3745.0
Goa,20200724,4350.0,2655.0,29.0
Gujarat,20200724,52477.0,37978.0,2252.0
Haryana,20200724,28975.0,22249.0,378.0
Himachal Pradesh,20200724,1834.0,1136.0,11.0
Jammu and Kashmir,20200724,16429.0,8709.0,282.0
Jharkhand,20200724,6975.0,3174.0,67.0
Karnataka,20200724,80863.0,29310.0,1616.0
Kerala,20200724,16110.0,6594.0,50.0
Ladakh,20200724,1210.0,1025.0,2.0
Madhya Pradesh,20200724,25474.0,17359.0,780.0
Maharashtra,20200724,347502.0,194253.0,12854.0
Manipur,20200724,2115.0,1466.0,0.0
Meghalaya,20200724,534.0,78.0,4.0
Mizoram,20200724,332.0,183.0,0.0
Nagaland,20200724,1174.0,530.0,0.0
Odisha,20200724,21099.0,14393.0,114.0
Puducherry,20200724,2420.0,1400.0,34.0
Punjab,20200724,11739.0,7741.0,277.0
Rajasthan,20200724,33220.0,23815.0,594.0
Sikkim,20200724,460.0,122.0,0.0
Tamil Nadu,20200724,192964.0,136793.0,3232.0
Telangana,20200724,50826.0,39327.0,447.0
Tripura,20200724,3656.0,2072.0,10.0
Uttarakhand,20200724,5445.0,3399.0,60.0
Uttar Pradesh,20200724,58104.0,35803.0,1289.0
West Bengal,20200724,51757.0,31656.0,1255.0
National Total,20200724,1287945.0,817209.0,30601.0
Andaman and Nicobar Islands,20200725,259.0,174.0,0.0
Andhra Pradesh,20200725,80858.0,39935.0,933.0
Arunachal Pradesh,20200725,1056.0,392.0,3.0
Assam,20200725,29921.0,21761.0,76.0
Bihar,20200725,33926.0,22343.0,220.0
Chandigarh,20200725,823.0,535.0,13.0
Chhattisgarh,20200725,6731.0,4567.0,36.0
Dadra and Nagar Haveli and Daman and Diu,20200725,815.0,512.0,2.0
Delhi,20200725,128389.0,110931.0,3777.0
Goa,20200725,4540.0,2865.0,29.0
Gujarat,20200725,53545.0,38849.0,2278.0
Haryana,20200725,29755.0,22953.0,382.0
Himachal Pradesh,20200725,1954.0,1145.0,11.0
Jammu and Kashmir,20200725,16782.0,9217.0,296.0
Jharkhand,20200725,7493.0,3307.0,70.0
Karnataka,20200725,85870.0,31347.0,1724.0
Kerala,20200725,16995.0,7562.0,54.0
Ladakh,20200725,1246.0,1035.0,2.0
Madhya Pradesh,20200725,26210.0,17866.0,791.0
Maharashtra,20200725,357117.0,199967.0,13132.0
Manipur,20200725,2146.0,1491.0,0.0
Meghalaya,20200725,588.0,87.0,5.0
Mizoram,20200725,361.0,183.0,0.0
Nagaland,20200725,1239.0,537.0,1.0
Odisha,20200725,22693.0,15201.0,120.0
Puducherry,20200725,2515.0,1483.0,35.0
Punjab,20200725,12216.0,8096.0,282.0
Rajasthan,20200725,34178.0,24547.0,602.0
Sikkim,20200725,477.0,142.0,0.0
Tamil Nadu,20200725,199749.0,143297.0,3320.0
Telangana,20200725,52466.0,40334.0,455.0
Tripura,20200725,3759.0,2131.0,11.0
Uttarakhand,20200725,5445.0,3399.0,60.0
Uttar Pradesh,20200725,60771.0,37712.0,1348.0
West Bengal,20200725,53973.0,33529.0,1290.0
National Total,20200725,1336861.0,849432.0,31358.0
Andaman and Nicobar Islands,20200726,290.0,176.0,0.0
Andhra Pradesh,20200726,88671.0,43255.0,985.0
Arunachal Pradesh,20200726,1126.0,428.0,3.0
Assam,20200726,31086.0,23055.0,77.0
Bihar,20200726,36604.0,24053.0,234.0
Chandigarh,20200726,852.0,555.0,13.0
Chhattisgarh,20200726,7087.0,4683.0,39.0
Dadra and Nagar Haveli and Daman and Diu,20200726,860.0,530.0,2.0
Delhi,20200726,129531.0,113068.0,3806.0
Goa,20200726,4686.0,3047.0,33.0
Gujarat,20200726,54626.0,39631.0,2300.0
Haryana,20200726,30538.0,23654.0,389.0
Himachal Pradesh,20200726,2049.0,1173.0,11.0
Jammu and Kashmir,20200726,17305.0,9517.0,305.0
Jharkhand,20200726,7836.0,3425.0,82.0
Karnataka,20200726,90942.0,33750.0,1796.0
Kerala,20200726,18098.0,8611.0,59.0
Ladakh,20200726,1276.0,1057.0,3.0
Madhya Pradesh,20200726,26926.0,18488.0,799.0
Maharashtra,20200726,366368.0,207194.0,13389.0
Manipur,20200726,2176.0,1524.0,0.0
Meghalaya,20200726,646.0,94.0,5.0
Mizoram,20200726,361.0,183.0,0.0
Nagaland,20200726,1289.0,541.0,4.0
Odisha,20200726,24013.0,15929.0,130.0
Puducherry,20200726,2654.0,1561.0,38.0
Punjab,20200726,12684.0,8297.0,291.0
Rajasthan,20200726,35298.0,25306.0,613.0
Sikkim,20200726,499.0,142.0,0.0
Tamil Nadu,20200726,206737.0,151055.0,3409.0
Telangana,20200726,52466.0,40334.0,455.0
Tripura,20200726,3862.0,2209.0,11.0
Uttarakhand,20200726,5961.0,3495.0,63.0
Uttar Pradesh,20200726,63742.0,39903.0,1387.0
West Bengal,20200726,56377.0,35654.0,1332.0
National Total,20200726,1385522.0,885577.0,32063.0
Andaman and Nicobar Islands,20200727,324.0,182.0,0.0
Andhra Pradesh,20200727,96298.0,46301.0,1041.0
Arunachal Pradesh,20200727,1158.0,505.0,3.0
Assam,20200727,32228.0,24040.0,79.0
Bihar,20200727,39176.0,25815.0,244.0
Chandigarh,20200727,887.0,572.0,13.0
Chhattisgarh,20200727,7450.0,4944.0,43.0
Dadra and Nagar Haveli and Daman and Diu,20200727,914.0,550.0,2.0
Delhi,20200727,130606.0,114875.0,3827.0
Goa,20200727,4861.0,3277.0,35.0
Gujarat,20200727,55822.0,40365.0,2326.0
Haryana,20200727,31332.0,24384.0,392.0
Himachal Pradesh,20200727,2176.0,1198.0,12.0
Jammu and Kashmir,20200727,17920.0,9928.0,312.0
Jharkhand,20200727,8275.0,3704.0,85.0
Karnataka,20200727,96141.0,35838.0,1878.0
Kerala,20200727,19025.0,9300.0,61.0
Ladakh,20200727,1285.0,1063.0,4.0
Madhya Pradesh,20200727,27800.0,19132.0,811.0
Maharashtra,20200727,375799.0,213238.0,13656.0
Manipur,20200727,2235.0,1554.0,0.0
Meghalaya,20200727,702.0,135.0,5.0
Mizoram,20200727,361.0,193.0,0.0
Nagaland,20200727,1339.0,549.0,4.0
Odisha,20200727,25389.0,16793.0,140.0
Puducherry,20200727,2786.0,1645.0,40.0
Punjab,20200727,13218.0,8810.0,306.0
Rajasthan,20200727,35909.0,25353.0,621.0
Sikkim,20200727,545.0,148.0,0.0
Tamil Nadu,20200727,213723.0,156526.0,3494.0
Telangana,20200727,54059.0,41332.0,463.0
Tripura,20200727,3900.0,2361.0,13.0
Uttarakhand,20200727,6104.0,3566.0,63.0
Uttar Pradesh,20200727,66988.0,41641.0,1426.0
West Bengal,20200727,58718.0,37751.0,1372.0
National Total,20200727,1435453.0,917568.0,32771.0
Andaman and Nicobar Islands,20200728,338.0,192.0,1.0
Andhra Pradesh,20200728,102349.0,49558.0,1090.0
Arunachal Pradesh,20200728,1239.0,574.0,3.0
Assam,20200728,33576.0,25402.0,86.0
Bihar,20200728,41244.0,27530.0,253.0
Chandigarh,20200728,910.0,575.0,14.0
Chhattisgarh,20200728,7745.0,5172.0,44.0
Dadra and Nagar Haveli and Daman and Diu,20200728,946.0,564.0,2.0
Delhi,20200728,131219.0,116372.0,3853.0
Goa,20200728,5119.0,3410.0,36.0
Gujarat,20200728,56874.0,41380.0,2348.0
Haryana,20200728,32127.0,25046.0,397.0
Himachal Pradesh,20200728,2270.0,1216.0,14.0
Jammu and Kashmir,20200728,18390.0,10402.0,321.0
Jharkhand,20200728,8683.0,3770.0,89.0
Karnataka,20200728,101465.0,37685.0,1953.0
Kerala,20200728,19727.0,10045.0,63.0
Ladakh,20200728,1306.0,1066.0,4.0
Madhya Pradesh,20200728,28589.0,19791.0,820.0
Maharashtra,20200728,383723.0,221944.0,13883.0
Manipur,20200728,2286.0,1596.0,0.0
Meghalaya,20200728,738.0,186.0,5.0
Mizoram,20200728,384.0,193.0,0.0
Nagaland,20200728,1385.0,569.0,5.0
Odisha,20200728,26892.0,17374.0,147.0
Puducherry,20200728,2872.0,1720.0,43.0
Punjab,20200728,13769.0,9064.0,318.0
Rajasthan,20200728,36878.0,26123.0,631.0
Sikkim,20200728,555.0,174.0,1.0
Tamil Nadu,20200728,220716.0,162249.0,3571.0
Telangana,20200728,57142.0,42909.0,480.0
Tripura,20200728,4049.0,2467.0,17.0
Uttarakhand,20200728,6328.0,3675.0,66.0
Uttar Pradesh,20200728,70493.0,42833.0,1456.0
West Bengal,20200728,60830.0,39917.0,1411.0
National Total,20200728,1483156.0,952743.0,33425.0
Andaman and Nicobar Islands,20200729,363.0,196.0,1.0
Andhra Pradesh,20200729,110297.0,52622.0,1148.0
Arunachal Pradesh,20200729,1330.0,617.0,3.0
Assam,20200729,34947.0,26618.0,88.0
Bihar,20200729,43843.0,28856.0,269.0
Chandigarh,20200729,934.0,599.0,14.0
Chhattisgarh,20200729,8257.0,5439.0,46.0
Dadra and Nagar Haveli and Daman and Diu,20200729,982.0,596.0,2.0
Delhi,20200729,132275.0,117507.0,3881.0
Goa,20200729,5287.0,3595.0,36.0
Gujarat,20200729,57982.0,42412.0,2372.0
Haryana,20200729,32876.0,25758.0,406.0
Himachal Pradesh,20200729,2330.0,1234.0,14.0
Jammu and Kashmir,20200729,18879.0,10885.0,333.0
Jharkhand,20200729,9078.0,3868.0,89.0
Karnataka,20200729,107001.0,40504.0,2055.0
Kerala,20200729,20894.0,10724.0,67.0
Ladakh,20200729,1327.0,1067.0,6.0
Madhya Pradesh,20200729,29217.0,20343.0,830.0
Maharashtra,20200729,391440.0,232277.0,14165.0
Manipur,20200729,2317.0,1612.0,0.0
Meghalaya,20200729,779.0,194.0,5.0
Mizoram,20200729,384.0,198.0,0.0
Nagaland,20200729,1460.0,577.0,5.0
Odisha,20200729,28107.0,18061.0,154.0
Puducherry,20200729,3011.0,1782.0,47.0
Punjab,20200729,14378.0,9752.0,336.0
Rajasthan,20200729,38514.0,27202.0,644.0
Sikkim,20200729,579.0,186.0,1.0
Tamil Nadu,20200729,227688.0,166956.0,3659.0
Telangana,20200729,57142.0,42909.0,480.0
Tripura,20200729,4269.0,2621.0,21.0
Uttarakhand,20200729,6587.0,3720.0,70.0
Uttar Pradesh,20200729,73951.0,44520.0,1497.0
West Bengal,20200729,62964.0,42022.0,1449.0
National Total,20200729,1531669.0,988029.0,34193.0
Andaman and Nicobar Islands,20200730,428.0,201.0,2.0
Andhra Pradesh,20200730,120390.0,55406.0,1213.0
Arunachal Pradesh,20200730,1410.0,677.0,3.0
Assam,20200730,36295.0,27832.0,92.0
Bihar,20200730,46080.0,30320.0,278.0
Chandigarh,20200730,978.0,611.0,14.0
Chhattisgarh,20200730,8539.0,5636.0,48.0
Dadra and Nagar Haveli and Daman and Diu,20200730,1026.0,648.0,2.0
Delhi,20200730,133310.0,118633.0,3907.0
Goa,20200730,5489.0,3784.0,39.0
Gujarat,20200730,59126.0,43195.0,2396.0
Haryana,20200730,33631.0,26420.0,413.0
Himachal Pradesh,20200730,2403.0,1332.0,14.0
Jammu and Kashmir,20200730,19419.0,11322.0,348.0
Jharkhand,20200730,9861.0,4035.0,98.0
Karnataka,20200730,112504.0,42901.0,2147.0
Kerala,20200730,21797.0,11365.0,68.0
Ladakh,20200730,1347.0,1080.0,6.0
Madhya Pradesh,20200730,30134.0,20934.0,843.0
Maharashtra,20200730,400651.0,239755.0,14463.0
Manipur,20200730,2458.0,1639.0,0.0
Meghalaya,20200730,784.0,207.0,5.0
Mizoram,20200730,398.0,215.0,0.0
Nagaland,20200730,1513.0,595.0,5.0
Odisha,20200730,29175.0,18939.0,159.0
Puducherry,20200730,3177.0,1874.0,47.0
Punjab,20200730,14946.0,10213.0,361.0
Rajasthan,20200730,38964.0,27569.0,650.0
Sikkim,20200730,596.0,198.0,1.0
Tamil Nadu,20200730,234114.0,172883.0,3741.0
Telangana,20200730,58906.0,43751.0,492.0
Tripura,20200730,4485.0,2678.0,21.0
Uttarakhand,20200730,6866.0,3811.0,72.0
Uttar Pradesh,20200730,77334.0,45807.0,1530.0
West Bengal,20200730,65258.0,44116.0,1490.0
National Total,20200730,1583792.0,1020582.0,34968.0
Andaman and Nicobar Islands,20200731,471.0,201.0,4.0
Andhra Pradesh,20200731,130557.0,60024.0,1281.0
Arunachal Pradesh,20200731,1484.0,827.0,3.0
Assam,20200731,38407.0,29080.0,94.0
Bihar,20200731,48477.0,31350.0,282.0
Chandigarh,20200731,1016.0,647.0,14.0
Chhattisgarh,20200731,8761.0,5921.0,51.0
Dadra and Nagar Haveli and Daman and Diu,20200731,1064.0,668.0,2.0
Delhi,20200731,134403.0,119724.0,3936.0
Goa,20200731,5704.0,4005.0,42.0
Gujarat,20200731,60285.0,44074.0,2418.0
Haryana,20200731,34254.0,27340.0,417.0
Himachal Pradesh,20200731,2506.0,1387.0,14.0
Jammu and Kashmir,20200731,19869.0,11842.0,365.0
Jharkhand,20200731,10167.0,4176.0,103.0
Karnataka,20200731,118632.0,46694.0,2230.0
Kerala,20200731,2203.0,12159.0,70.0
Ladakh,20200731,1378.0,1094.0,7.0
Madhya Pradesh,20200731,30968.0,21657.0,857.0
Maharashtra,20200731,411798.0,248615.0,14729.0
Manipur,20200731,2505.0,1672.0,4.0
Meghalaya,20200731,803.0,210.0,5.0
Mizoram,20200731,408.0,234.0,0.0
Nagaland,20200731,1566.0,625.0,5.0
Odisha,20200731,30378.0,19746.0,169.0
Puducherry,20200731,3298.0,1958.0,48.0
Punjab,20200731,15456.0,10509.0,370.0
Rajasthan,20200731,40145.0,28385.0,663.0
Sikkim,20200731,610.0,214.0,1.0
Tamil Nadu,20200731,239978.0,178178.0,3838.0
Telangana,20200731,60717.0,44572.0,505.0
Tripura,20200731,4706.0,2962.0,21.0
Uttarakhand,20200731,7065.0,3996.0,76.0
Uttar Pradesh,20200731,81039.0,46803.0,1587.0
West Bengal,20200731,67692.0,46256.0,1536.0
National Total,20200731,1618770.0,1057805.0,35747.0
Andaman and Nicobar Islands,20200801,548.0,214.0,5.0
Andhra Pradesh,20200801,140933.0,63864.0,1349.0
Arunachal Pradesh,20200801,1591.0,918.0,3.0
Assam,20200801,40269.0,30357.0,98.0
Bihar,20200801,51233.0,33358.0,296.0
Chandigarh,20200801,1051.0,667.0,15.0
Chhattisgarh,20200801,9086.0,6230.0,53.0
Dadra and Nagar Haveli and Daman and Diu,20200801,1100.0,686.0,2.0
Delhi,20200801,135598.0,120930.0,3963.0
Goa,20200801,5913.0,4211.0,45.0
Gujarat,20200801,61438.0,44907.0,2441.0
Haryana,20200801,34965.0,28227.0,421.0
Himachal Pradesh,20200801,2564.0,1459.0,14.0
Jammu and Kashmir,20200801,20359.0,12217.0,377.0
Jharkhand,20200801,10958.0,4314.0,106.0
Karnataka,20200801,124115.0,49788.0,2314.0
Kerala,20200801,23613.0,13023.0,73.0
Ladakh,20200801,1404.0,1095.0,7.0
Madhya Pradesh,20200801,31806.0,22271.0,867.0
Maharashtra,20200801,422118.0,256158.0,14994.0
Manipur,20200801,2621.0,1689.0,5.0
Meghalaya,20200801,823.0,215.0,5.0
Mizoram,20200801,412.0,247.0,0.0
Nagaland,20200801,1693.0,635.0,5.0
Odisha,20200801,31877.0,20518.0,177.0
Puducherry,20200801,3472.0,2100.0,49.0
Punjab,20200801,16119.0,10734.0,386.0
Rajasthan,20200801,41298.0,29035.0,674.0
Sikkim,20200801,639.0,231.0,1.0
Tamil Nadu,20200801,245859.0,183956.0,3935.0
Telangana,20200801,62703.0,45388.0,519.0
Tripura,20200801,4978.0,3327.0,21.0
Uttarakhand,20200801,7183.0,4168.0,80.0
Uttar Pradesh,20200801,85461.0,48863.0,1630.0
West Bengal,20200801,70188.0,48374.0,1581.0
National Total,20200801,1695988.0,1094374.0,36511.0
Andaman and Nicobar Islands,20200802,636.0,226.0,7.0
Andhra Pradesh,20200802,150209.0,76614.0,1407.0
Arunachal Pradesh,20200802,1673.0,969.0,3.0
