Region,Date,Confirmed,Recovered/Migrated,Deceased
Karnataka,20200820,249590.0,164150.0,4327.0
Kerala,20200820,50231.0,32607.0,182.0
Ladakh,20200820,2048.0,1397.0,18.0
Madhya Pradesh,20200820,48351.0,36475.0,1159.0
Maharashtra,20200820,628642.0,446881.0,21033.0
Manipur,20200820,4876.0,2885.0,18.0
Meghalaya,20200820,1506.0,694.0,6.0
Mizoram,20200820,873.0,384.0,0.0
Nagaland,20200820,3558.0,1706.0,8.0
Odisha,20200820,67122.0,46936.0,372.0
Puducherry,20200820,8750.0,5312.0,129.0
Punjab,20200820,36084.0,22703.0,921.0
Rajasthan,20200820,65289.0,49963.0,910.0
Sikkim,20200820,1232.0,789.0,3.0
Tamil Nadu,20200820,355449.0,296171.0,6123.0
Telangana,20200820,97424.0,75186.0,729.0
Tripura,20200820,7835.0,5565.0,65.0
Uttarakhand,20200820,13225.0,9132.0,178.0
Uttar Pradesh,20200820,167510.0,115227.0,2638.0
West Bengal,20200820,125922.0,95663.0,2581.0
National Total,20200820,2836925.0,2096664.0,53866.0
Andaman and Nicobar Islands,20200821,2680.0,1638.0,31.0
Andhra Pradesh,20200821,325396.0,235218.0,3001.0
Arunachal Pradesh,20200821,3066.0,2093.0,5.0
Assam,20200821,86052.0,63120.0,221.0
Bihar,20200821,114941.0,87660.0,492.0
Chandigarh,20200821,2515.0,1390.0,31.0
Chhattisgarh,20200821,18501.0,11739.0,168.0
Dadra and Nagar Haveli and Daman and Diu,20200821,2030.0,1627.0,2.0
Delhi,20200821,157354.0,141826.0,4257.0
Goa,20200821,13099.0,9063.0,126.0
Gujarat,20200821,83109.0,65946.0,2853.0
Haryana,20200821,50926.0,42793.0,578.0
Himachal Pradesh,20200821,4538.0,3085.0,23.0
Jammu and Kashmir,20200821,30717.0,23225.0,578.0
Jharkhand,20200821,26753.0,17057.0,286.0
Karnataka,20200821,256975.0,170381.0,4429.0
Kerala,20200821,52199.0,33824.0,191.0
Ladakh,20200821,2077.0,1436.0,18.0
Madhya Pradesh,20200821,49493.0,37540.0,1171.0
Maharashtra,20200821,643289.0,459124.0,21359.0
Manipur,20200821,4925.0,3002.0,18.0
Meghalaya,20200821,1661.0,730.0,6.0
Mizoram,20200821,895.0,402.0,0.0
Nagaland,20200821,3583.0,1921.0,8.0
Odisha,20200821,70020.0,48577.0,380.0
Puducherry,20200821,9292.0,5634.0,137.0
Punjab,20200821,37824.0,23037.0,957.0
Rajasthan,20200821,66619.0,51190.0,921.0
Sikkim,20200821,1290.0,827.0,3.0
Tamil Nadu,20200821,361435.0,301913.0,6239.0
Telangana,20200821,99391.0,76967.0,737.0
Tripura,20200821,8091.0,5649.0,69.0
Uttarakhand,20200821,13636.0,9433.0,187.0
Uttar Pradesh,20200821,172334.0,121090.0,2733.0
West Bengal,20200821,129119.0,98789.0,2634.0
National Total,20200821,2905825.0,2158946.0,54849.0
Andaman and Nicobar Islands,20200822,2747.0,1744.0,32.0
Andhra Pradesh,20200822,334940.0,244045.0,3092.0
Arunachal Pradesh,20200822,3126.0,2125.0,5.0
Assam,20200822,87908.0,65596.0,227.0
Bihar,20200822,117413.0,91552.0,498.0
Chandigarh,20200822,2631.0,1426.0,33.0
Chhattisgarh,20200822,19510.0,12022.0,180.0
Dadra and Nagar Haveli and Daman and Diu,20200822,2082.0,1652.0,2.0
Delhi,20200822,158604.0,142908.0,4270.0
Goa,20200822,13484.0,9540.0,135.0
Gujarat,20200822,84311.0,67267.0,2867.0
Haryana,20200822,52129.0,43413.0,585.0
Himachal Pradesh,20200822,4728.0,3234.0,25.0
Jammu and Kashmir,20200822,31371.0,23805.0,593.0
Jharkhand,20200822,28196.0,18372.0,297.0
Karnataka,20200822,264546.0,176942.0,4522.0
Kerala,20200822,54182.0,35243.0,203.0
Ladakh,20200822,2133.0,1449.0,19.0
Madhya Pradesh,20200822,50640.0,38527.0,1185.0
Maharashtra,20200822,657450.0,470873.0,21698.0
Manipur,20200822,5049.0,3261.0,20.0
Meghalaya,20200822,1718.0,749.0,6.0
Mizoram,20200822,903.0,420.0,0.0
Nagaland,20200822,3619.0,2074.0,8.0
Odisha,20200822,72718.0,50504.0,390.0
Puducherry,20200822,9594.0,5934.0,143.0
Punjab,20200822,39327.0,23893.0,991.0
Rajasthan,20200822,67954.0,52496.0,933.0
Sikkim,20200822,1336.0,834.0,3.0
Tamil Nadu,20200822,367430.0,307677.0,6340.0
Telangana,20200822,101865.0,78735.0,744.0
Tripura,20200822,8371.0,6061.0,70.0
Uttarakhand,20200822,14083.0,9676.0,192.0
Uttar Pradesh,20200822,177239.0,126657.0,2797.0
West Bengal,20200822,132364.0,101871.0,2689.0
National Total,20200822,2975701.0,2222577.0,55794.0
Andaman and Nicobar Islands,20200823,2808.0,1853.0,32.0
Andhra Pradesh,20200823,345216.0,252638.0,3189.0
Arunachal Pradesh,20200823,3223.0,2228.0,5.0
Assam,20200823,89468.0,67641.0,234.0
Bihar,20200823,119529.0,94858.0,503.0
Chandigarh,20200823,2776.0,1471.0,33.0
Chhattisgarh,20200823,20078.0,12394.0,189.0
Dadra and Nagar Haveli and Daman and Diu,20200823,2120.0,1702.0,2.0
Delhi,20200823,160016.0,144138.0,4284.0
Goa,20200823,13790.0,10019.0,140.0
Gujarat,20200823,85523.0,68243.0,2881.0
Haryana,20200823,53290.0,44013.0,597.0
Himachal Pradesh,20200823,4895.0,3341.0,29.0
Jammu and Kashmir,20200823,31981.0,24398.0,608.0
Jharkhand,20200823,28571.0,18507.0,308.0
Karnataka,20200823,271876.0,184568.0,4615.0
Kerala,20200823,56354.0,36535.0,218.0
Ladakh,20200823,2210.0,1469.0,21.0
Madhya Pradesh,20200823,51866.0,39399.0,1206.0
Maharashtra,20200823,671942.0,480114.0,21995.0
Manipur,20200823,5132.0,3455.0,22.0
Meghalaya,20200823,1811.0,769.0,7.0
Mizoram,20200823,917.0,423.0,0.0
Nagaland,20200823,3635.0,2166.0,9.0
Odisha,20200823,75537.0,52277.0,399.0
Puducherry,20200823,10112.0,6307.0,151.0
Punjab,20200823,40643.0,24302.0,1036.0
Rajasthan,20200823,69264.0,54144.0,944.0
Sikkim,20200823,1381.0,871.0,3.0
Tamil Nadu,20200823,373410.0,313280.0,6420.0
Telangana,20200823,104249.0,80586.0,755.0
Tripura,20200823,8702.0,6182.0,72.0
Uttarakhand,20200823,14566.0,10021.0,195.0
Uttar Pradesh,20200823,182453.0,131295.0,2867.0
West Bengal,20200823,135596.0,104959.0,2737.0
National Total,20200823,3044940.0,2280566.0,56706.0
Andaman and Nicobar Islands,20200824,2860.0,1963.0,33.0
Andhra Pradesh,20200824,353111.0,260087.0,3282.0
Arunachal Pradesh,20200824,3263.0,2297.0,5.0
Assam,20200824,90740.0,70900.0,242.0
Bihar,20200824,121947.0,98325.0,511.0
Chandigarh,20200824,2918.0,1492.0,37.0
Chhattisgarh,20200824,20918.0,12931.0,197.0
Dadra and Nagar Haveli and Daman and Diu,20200824,2161.0,1753.0,2.0
Delhi,20200824,161466.0,145388.0,4300.0
Goa,20200824,13999.0,10472.0,144.0
Gujarat,20200824,86624.0,69212.0,2895.0
Haryana,20200824,54386.0,44822.0,603.0
Himachal Pradesh,20200824,5001.0,3461.0,29.0
Jammu and Kashmir,20200824,32647.0,24832.0,617.0
Jharkhand,20200824,29677.0,19629.0,312.0
Karnataka,20200824,277814.0,189564.0,4683.0
Kerala,20200824,58262.0,37645.0,223.0
Ladakh,20200824,2279.0,1491.0,23.0
Madhya Pradesh,20200824,53129.0,40390.0,1229.0
Maharashtra,20200824,682383.0,488271.0,22253.0
Manipur,20200824,5246.0,3616.0,22.0
Meghalaya,20200824,1917.0,776.0,8.0
Mizoram,20200824,918.0,459.0,0.0
Nagaland,20200824,3686.0,2294.0,9.0
Odisha,20200824,78530.0,54406.0,409.0
Puducherry,20200824,10522.0,6657.0,159.0
Punjab,20200824,41779.0,26528.0,1086.0
Rajasthan,20200824,70609.0,55324.0,955.0
Sikkim,20200824,1403.0,871.0,3.0
Tamil Nadu,20200824,379385.0,319327.0,6517.0
Telangana,20200824,106091.0,82411.0,761.0
Tripura,20200824,8902.0,6341.0,73.0
Uttarakhand,20200824,15124.0,10480.0,200.0
Uttar Pradesh,20200824,187781.0,135613.0,2926.0
West Bengal,20200824,138870.0,108007.0,2794.0
National Total,20200824,3106348.0,2338035.0,57542.0
Andaman and Nicobar Islands,20200825,2904.0,2092.0,35.0
Andhra Pradesh,20200825,361712.0,268828.0,3368.0
Arunachal Pradesh,20200825,3312.0,2427.0,5.0
Assam,20200825,92619.0,73090.0,252.0
Bihar,20200825,123198.0,101292.0,514.0
Chandigarh,20200825,3035.0,1646.0,37.0
Chhattisgarh,20200825,22054.0,13424.0,206.0
Dadra and Nagar Haveli and Daman and Diu,20200825,2181.0,1786.0,2.0
Delhi,20200825,162527.0,146588.0,4313.0
Goa,20200825,14138.0,10909.0,148.0
Gujarat,20200825,87691.0,70231.0,2908.0
Haryana,20200825,55460.0,45405.0,613.0
Himachal Pradesh,20200825,5101.0,3584.0,29.0
Jammu and Kashmir,20200825,33075.0,25205.0,624.0
Jharkhand,20200825,31005.0,20870.0,330.0
Karnataka,20200825,283665.0,197625.0,4810.0
Kerala,20200825,59504.0,38883.0,234.0
Ladakh,20200825,2330.0,1517.0,23.0
Madhya Pradesh,20200825,54421.0,41231.0,1246.0
Maharashtra,20200825,693398.0,502490.0,22465.0
Manipur,20200825,5362.0,3714.0,22.0
Meghalaya,20200825,1976.0,789.0,8.0
Mizoram,20200825,953.0,461.0,0.0
Nagaland,20200825,3714.0,2396.0,9.0
Odisha,20200825,81479.0,56925.0,419.0
Puducherry,20200825,10859.0,6942.0,164.0
Punjab,20200825,43284.0,28357.0,1129.0
Rajasthan,20200825,71955.0,56600.0,967.0
Sikkim,20200825,1446.0,934.0,3.0
Tamil Nadu,20200825,385352.0,325456.0,6614.0
Telangana,20200825,108670.0,84163.0,770.0
Tripura,20200825,9195.0,6414.0,78.0
Uttarakhand,20200825,15529.0,10912.0,207.0
Uttar Pradesh,20200825,192382.0,140107.0,2987.0
West Bengal,20200825,141837.0,111292.0,2851.0
National Total,20200825,3167323.0,2404585.0,58390.0
Andaman and Nicobar Islands,20200826,2945.0,2231.0,37.0
Andhra Pradesh,20200826,371639.0,278247.0,3460.0
Arunachal Pradesh,20200826,3412.0,2508.0,5.0
Assam,20200826,94592.0,74814.0,260.0
Bihar,20200826,124536.0,104301.0,519.0
Chandigarh,20200826,3209.0,1713.0,40.0
Chhattisgarh,20200826,23341.0,13732.0,221.0
Dadra and Nagar Haveli and Daman and Diu,20200826,2203.0,1820.0,2.0
Delhi,20200826,164071.0,147743.0,4330.0
Goa,20200826,14530.0,11224.0,157.0
Gujarat,20200826,88805.0,71236.0,2928.0
Haryana,20200826,56608.0,46496.0,623.0
Himachal Pradesh,20200826,5154.0,3748.0,30.0
Jammu and Kashmir,20200826,33776.0,25594.0,638.0
Jharkhand,20200826,31973.0,21388.0,347.0
Karnataka,20200826,291826.0,204439.0,4958.0
Kerala,20200826,61879.0,40339.0,244.0
Ladakh,20200826,2420.0,1549.0,24.0
Madhya Pradesh,20200826,55800.0,42310.0,1265.0
Maharashtra,20200826,703823.0,514790.0,22794.0
Manipur,20200826,5444.0,3812.0,24.0
Meghalaya,20200826,2018.0,832.0,8.0
Mizoram,20200826,967.0,464.0,0.0
Nagaland,20200826,3752.0,2611.0,9.0
Odisha,20200826,84231.0,59470.0,428.0
Puducherry,20200826,11426.0,7273.0,172.0
Punjab,20200826,44577.0,29145.0,1178.0
Rajasthan,20200826,73325.0,58126.0,980.0
Sikkim,20200826,1475.0,1054.0,3.0
Tamil Nadu,20200826,391303.0,332454.0,6721.0
Telangana,20200826,111688.0,85223.0,780.0
Tripura,20200826,9523.0,6574.0,83.0
Uttarakhand,20200826,16014.0,11201.0,213.0
Uttar Pradesh,20200826,197388.0,144754.0,3059.0
West Bengal,20200826,144801.0,114543.0,2909.0
National Total,20200826,3234474.0,2467758.0,59449.0
Andaman and Nicobar Islands,20200827,2985.0,2309.0,41.0
Andhra Pradesh,20200827,382469.0,286720.0,3541.0
Arunachal Pradesh,20200827,3555.0,2563.0,5.0
Assam,20200827,96771.0,76962.0,274.0
Bihar,20200827,126714.0,106361.0,530.0
Chandigarh,20200827,3376.0,1796.0,41.0
Chhattisgarh,20200827,24550.0,14145.0,231.0
Dadra and Nagar Haveli and Daman and Diu,20200827,2228.0,1862.0,2.0
Delhi,20200827,165764.0,148897.0,4347.0
Goa,20200827,15027.0,11511.0,165.0
Gujarat,20200827,89994.0,72282.0,2945.0
Haryana,20200827,58005.0,47613.0,634.0
Himachal Pradesh,20200827,5321.0,3810.0,32.0
Jammu and Kashmir,20200827,34480.0,26193.0,657.0
Jharkhand,20200827,33046.0,22349.0,362.0
Karnataka,20200827,300406.0,211688.0,5091.0
Kerala,20200827,64355.0,41690.0,257.0
Ladakh,20200827,2451.0,1580.0,25.0
Madhya Pradesh,20200827,56864.0,43246.0,1282.0
Maharashtra,20200827,718711.0,522427.0,23089.0
Manipur,20200827,5585.0,3829.0,25.0
Meghalaya,20200827,2050.0,874.0,8.0
Mizoram,20200827,967.0,473.0,0.0
Nagaland,20200827,3778.0,2611.0,9.0
Odisha,20200827,87602.0,62813.0,441.0
Puducherry,20200827,11930.0,7486.0,180.0
Punjab,20200827,46090.0,30231.0,1219.0
Rajasthan,20200827,74670.0,59579.0,992.0
Sikkim,20200827,1486.0,1076.0,3.0
Tamil Nadu,20200827,397261.0,338060.0,6839.0
Telangana,20200827,114483.0,86095.0,788.0
Tripura,20200827,9908.0,6697.0,85.0
Uttarakhand,20200827,16549.0,11524.0,219.0
Uttar Pradesh,20200827,203028.0,148562.0,3149.0
West Bengal,20200827,147775.0,117857.0,2964.0
National Total,20200827,3310234.0,2523771.0,60472.0
Andaman and Nicobar Islands,20200828,3018.0,2374.0,42.0
Andhra Pradesh,20200828,393090.0,295248.0,3633.0
Arunachal Pradesh,20200828,3633.0,2621.0,5.0
Assam,20200828,98807.0,79307.0,278.0
Bihar,20200828,128780.0,109175.0,538.0
Chandigarh,20200828,3564.0,1977.0,43.0
Chhattisgarh,20200828,25988.0,14607.0,245.0
Dadra and Nagar Haveli and Daman and Diu,20200828,2266.0,1916.0,2.0
Delhi,20200828,167604.0,150027.0,4369.0
Goa,20200828,15483.0,11867.0,171.0
Gujarat,20200828,91179.0,73475.0,2962.0
Haryana,20200828,59298.0,48690.0,646.0
Himachal Pradesh,20200828,5501.0,4008.0,33.0
Jammu and Kashmir,20200828,35135.0,26721.0,671.0
Jharkhand,20200828,34396.0,22927.0,373.0
Karnataka,20200828,309792.0,219554.0,5232.0
Kerala,20200828,66761.0,43757.0,267.0
Ladakh,20200828,2492.0,1640.0,27.0
Madhya Pradesh,20200828,58181.0,44453.0,1306.0
Maharashtra,20200828,733568.0,531563.0,23444.0
Manipur,20200828,5725.0,3957.0,25.0
Meghalaya,20200828,2129.0,899.0,8.0
Mizoram,20200828,974.0,500.0,0.0
Nagaland,20200828,3784.0,2735.0,9.0
Odisha,20200828,90986.0,65323.0,448.0
Puducherry,20200828,12434.0,7761.0,190.0
Punjab,20200828,47836.0,30972.0,1256.0
Rajasthan,20200828,76015.0,60585.0,1005.0
Sikkim,20200828,1542.0,1151.0,3.0
Tamil Nadu,20200828,403242.0,343930.0,6948.0
Telangana,20200828,117415.0,87675.0,799.0
Tripura,20200828,10414.0,6839.0,89.0
Uttarakhand,20200828,17277.0,11775.0,228.0
Uttar Pradesh,20200828,208419.0,152893.0,3217.0
West Bengal,20200828,150772.0,121046.0,3017.0
National Total,20200828,3387500.0,2583948.0,61529.0
Andaman and Nicobar Islands,20200829,3050.0,2444.0,42.0
Andhra Pradesh,20200829,403616.0,303711.0,3714.0
Arunachal Pradesh,20200829,3745.0,2709.0,5.0
Assam,20200829,101367.0,81070.0,286.0
Bihar,20200829,131057.0,112452.0,558.0
Chandigarh,20200829,3724.0,2107.0,45.0
Chhattisgarh,20200829,27233.0,15109.0,251.0
Dadra and Nagar Haveli and Daman and Diu,20200829,2290.0,1960.0,2.0
Delhi,20200829,169412.0,151473.0,4389.0
Goa,20200829,16006.0,12296.0,175.0
Gujarat,20200829,92452.0,74525.0,2976.0
Haryana,20200829,60596.0,49710.0,661.0
Himachal Pradesh,20200829,5637.0,4149.0,33.0
Jammu and Kashmir,20200829,35831.0,27372.0,678.0
Jharkhand,20200829,35321.0,23850.0,381.0
Karnataka,20200829,318752.0,227018.0,5368.0
Kerala,20200829,69304.0,45854.0,274.0
Ladakh,20200829,2540.0,1714.0,28.0
Madhya Pradesh,20200829,59433.0,45396.0,1323.0
Maharashtra,20200829,747995.0,543170.0,23775.0
Manipur,20200829,5843.0,4057.0,27.0
Meghalaya,20200829,2240.0,958.0,10.0
Mizoram,20200829,1003.0,509.0,0.0
Nagaland,20200829,3805.0,2850.0,9.0
Odisha,20200829,94668.0,67826.0,456.0
Puducherry,20200829,13024.0,8080.0,199.0
Punjab,20200829,49378.0,33008.0,1307.0
Rajasthan,20200829,77370.0,62033.0,1017.0
Sikkim,20200829,1576.0,1184.0,3.0
Tamil Nadu,20200829,409238.0,349682.0,7050.0
Telangana,20200829,120166.0,89350.0,808.0
Tripura,20200829,10857.0,7037.0,94.0
Uttarakhand,20200829,17865.0,12124.0,239.0
Uttar Pradesh,20200829,213824.0,157879.0,3294.0
West Bengal,20200829,153754.0,124332.0,3073.0
National Total,20200829,3463972.0,2648998.0,62550.0
Andaman and Nicobar Islands,20200830,3081.0,2519.0,44.0
Andhra Pradesh,20200830,414164.0,312687.0,3796.0
Arunachal Pradesh,20200830,3877.0,2754.0,5.0
Assam,20200830,103794.0,82510.0,289.0
Bihar,20200830,133003.0,114772.0,561.0
Chandigarh,20200830,3985.0,2248.0,45.0
Chhattisgarh,20200830,28746.0,15818.0,262.0
Dadra and Nagar Haveli and Daman and Diu,20200830,2306.0,1998.0,2.0
Delhi,20200830,171366.0,152922.0,4404.0
Goa,20200830,16553.0,12729.0,178.0
Gujarat,20200830,93734.0,75636.0,2989.0
Haryana,20200830,61987.0,50711.0,670.0
Himachal Pradesh,20200830,5781.0,4308.0,34.0
Jammu and Kashmir,20200830,36377.0,28020.0,685.0
Jharkhand,20200830,36857.0,25103.0,397.0
Karnataka,20200830,327076.0,235128.0,5483.0
Kerala,20200830,71701.0,48079.0,280.0
Ladakh,20200830,2603.0,1745.0,32.0
Madhya Pradesh,20200830,60875.0,46413.0,1345.0
Maharashtra,20200830,764281.0,554711.0,24103.0
Manipur,20200830,5960.0,4186.0,28.0
Meghalaya,20200830,2283.0,1035.0,10.0
Mizoram,20200830,1008.0,584.0,0.0
Nagaland,20200830,3851.0,2917.0,9.0
Odisha,20200830,97920.0,70714.0,470.0
Puducherry,20200830,13556.0,8511.0,211.0
Punjab,20200830,50848.0,34091.0,1348.0
Rajasthan,20200830,78777.0,62971.0,1030.0
Sikkim,20200830,1602.0,1195.0,3.0
Tamil Nadu,20200830,415590.0,355727.0,7137.0
Telangana,20200830,123090.0,90988.0,818.0
Tripura,20200830,11307.0,7232.0,98.0
Uttarakhand,20200830,18571.0,12586.0,250.0
Uttar Pradesh,20200830,219457.0,162741.0,3356.0
West Bengal,20200830,156766.0,127644.0,3126.0
National Total,20200830,3542733.0,2713933.0,63498.0
Andaman and Nicobar Islands,20200831,3104.0,2586.0,45.0
Andhra Pradesh,20200831,424767.0,321754.0,3884.0
Arunachal Pradesh,20200831,4034.0,2822.0,7.0
Assam,20200831,105774.0,83927.0,296.0
Bihar,20200831,135035.0,117124.0,578.0
Chandigarh,20200831,4155.0,2296.0,52.0
Chhattisgarh,20200831,30092.0,16303.0,269.0
Dadra and Nagar Haveli and Daman and Diu,20200831,2340.0,2042.0,2.0
Delhi,20200831,173390.0,154171.0,4426.0
Goa,20200831,17004.0,13186.0,183.0
Gujarat,20200831,95009.0,76731.0,3006.0
Haryana,20200831,63282.0,51620.0,682.0
Himachal Pradesh,20200831,5945.0,4450.0,35.0
Jammu and Kashmir,20200831,37163.0,28510.0,694.0
Jharkhand,20200831,38435.0,26448.0,410.0
Karnataka,20200831,335928.0,242229.0,5589.0
Kerala,20200831,73855.0,49849.0,287.0
Ladakh,20200831,2638.0,1757.0,34.0
Madhya Pradesh,20200831,62433.0,47467.0,1374.0
Maharashtra,20200831,780689.0,562401.0,24399.0
Manipur,20200831,6112.0,4239.0,28.0
Meghalaya,20200831,2343.0,1049.0,10.0
Mizoram,20200831,1011.0,589.0,0.0
Nagaland,20200831,3922.0,3026.0,9.0
Odisha,20200831,100934.0,73233.0,482.0
Puducherry,20200831,14127.0,8968.0,221.0
Punjab,20200831,52526.0,35747.0,1404.0
Rajasthan,20200831,80227.0,65093.0,1043.0
Sikkim,20200831,1627.0,1220.0,3.0
Tamil Nadu,20200831,422085.0,362133.0,7231.0
Telangana,20200831,124963.0,92837.0,827.0
Tripura,20200831,11644.0,7433.0,103.0
Uttarakhand,20200831,19235.0,13066.0,257.0
Uttar Pradesh,20200831,225632.0,167543.0,3423.0
West Bengal,20200831,159785.0,130952.0,3176.0
National Total,20200831,3621245.0,2774801.0,64469.0
Andaman and Nicobar Islands,20200901,3132.0,2647.0,46.0
Andhra Pradesh,20200901,434771.0,330526.0,3969.0
Arunachal Pradesh,20200901,4112.0,2885.0,7.0
Assam,20200901,109040.0,85461.0,306.0
Bihar,20200901,136457.0,119540.0,582.0
Chandigarh,20200901,4346.0,2431.0,56.0
Chhattisgarh,20200901,31503.0,16989.0,277.0
Dadra and Nagar Haveli and Daman and Diu,20200901,2367.0,2081.0,2.0
Delhi,20200901,174748.0,155678.0,4444.0
Goa,20200901,17418.0,13577.0,192.0
Gujarat,20200901,96300.0,77756.0,3020.0
Haryana,20200901,64732.0,52672.0,689.0
Himachal Pradesh,20200901,6116.0,4515.0,38.0
Jammu and Kashmir,20200901,37698.0,29015.0,703.0
Jharkhand,20200901,41656.0,27143.0,417.0
Karnataka,20200901,342423.0,249467.0,5702.0
Kerala,20200901,75385.0,51538.0,294.0
Ladakh,20200901,2681.0,1874.0,34.0
Madhya Pradesh,20200901,63965.0,48657.0,1394.0
Maharashtra,20200901,792541.0,573559.0,24583.0
Manipur,20200901,6252.0,4330.0,28.0
Meghalaya,20200901,2368.0,1162.0,10.0
Mizoram,20200901,1011.0,591.0,0.0
Nagaland,20200901,3950.0,3067.0,9.0
Odisha,20200901,103536.0,77286.0,492.0
Puducherry,20200901,14411.0,9334.0,228.0
Punjab,20200901,53992.0,37027.0,1453.0
Rajasthan,20200901,81693.0,66812.0,1056.0
Sikkim,20200901,1652.0,1225.0,3.0
Tamil Nadu,20200901,428041.0,368141.0,7322.0
Telangana,20200901,127697.0,95162.0,836.0
Tripura,20200901,12153.0,7674.0,113.0
Uttarakhand,20200901,19827.0,13650.0,269.0
Uttar Pradesh,20200901,230414.0,172140.0,3486.0
West Bengal,20200901,162778.0,134270.0,3228.0
National Total,20200901,3691166.0,2839882.0,65288.0
Andaman and Nicobar Islands,20200902,3160.0,2714.0,46.0
Andhra Pradesh,20200902,445139.0,339876.0,4053.0
Arunachal Pradesh,20200902,4212.0,2979.0,7.0
Assam,20200902,111724.0,86895.0,315.0
Bihar,20200902,138349.0,121560.0,621.0
Chandigarh,20200902,4550.0,2551.0,57.0
Chhattisgarh,20200902,33387.0,17567.0,287.0
Dadra and Nagar Haveli and Daman and Diu,20200902,2386.0,2122.0,2.0
Delhi,20200902,177060.0,156728.0,4462.0
Goa,20200902,18006.0,13850.0,194.0
Gujarat,20200902,97629.0,78887.0,3034.0
Haryana,20200902,66426.0,53835.0,706.0
Himachal Pradesh,20200902,6255.0,4688.0,40.0
Jammu and Kashmir,20200902,38223.0,29484.0,717.0
Jharkhand,20200902,43833.0,28149.0,428.0
Karnataka,20200902,351481.0,254626.0,5837.0
Kerala,20200902,76525.0,53649.0,298.0
Ladakh,20200902,2733.0,1978.0,35.0
Madhya Pradesh,20200902,65490.0,49992.0,1426.0
Maharashtra,20200902,808306.0,584537.0,24903.0
Manipur,20200902,6382.0,4450.0,29.0
Meghalaya,20200902,2440.0,1235.0,12.0
Mizoram,20200902,1020.0,612.0,0.0
Nagaland,20200902,4003.0,3201.0,9.0
Odisha,20200902,106561.0,80770.0,503.0
Puducherry,20200902,14766.0,9675.0,240.0
Punjab,20200902,55508.0,38147.0,1512.0
Rajasthan,20200902,83163.0,68124.0,1069.0
Sikkim,20200902,1670.0,1237.0,4.0
Tamil Nadu,20200902,433969.0,374172.0,7418.0
Telangana,20200902,130589.0,97402.0,846.0
Tripura,20200902,12702.0,7847.0,118.0
Uttarakhand,20200902,20398.0,14076.0,280.0
Uttar Pradesh,20200902,235757.0,176677.0,3542.0
West Bengal,20200902,165721.0,137616.0,3283.0
National Total,20200902,3769523.0,2901908.0,66333.0
Andaman and Nicobar Islands,20200903,3186.0,2758.0,47.0
Andhra Pradesh,20200903,455531.0,348330.0,4125.0
Arunachal Pradesh,20200903,4360.0,3075.0,7.0
Assam,20200903,115279.0,88729.0,323.0
Bihar,20200903,141441.0,123794.0,646.0
Chandigarh,20200903,4789.0,2670.0,59.0
Chhattisgarh,20200903,35683.0,18220.0,299.0
Dadra and Nagar Haveli and Daman and Diu,20200903,2435.0,2141.0,2.0
Delhi,20200903,179569.0,158586.0,4481.0
Goa,20200903,18642.0,14059.0,204.0
Gujarat,20200903,98888.0,79929.0,3046.0
Haryana,20200903,68218.0,54875.0,721.0
Himachal Pradesh,20200903,6416.0,4760.0,43.0
Jammu and Kashmir,20200903,38864.0,30079.0,732.0
Jharkhand,20200903,44862.0,29747.0,438.0
Karnataka,20200903,361341.0,260913.0,5950.0
Kerala,20200903,78072.0,55778.0,305.0
Ladakh,20200903,2785.0,2007.0,35.0
Madhya Pradesh,20200903,66914.0,51124.0,1453.0
Maharashtra,20200903,825739.0,598496.0,25195.0
Manipur,20200903,6507.0,4607.0,29.0
Meghalaya,20200903,2517.0,1318.0,13.0
Mizoram,20200903,1020.0,661.0,0.0
Nagaland,20200903,4017.0,3223.0,9.0
Odisha,20200903,109780.0,84073.0,514.0
Puducherry,20200903,15157.0,9968.0,253.0
Punjab,20200903,56989.0,39742.0,1618.0
Rajasthan,20200903,84674.0,70674.0,1081.0
Sikkim,20200903,1704.0,1269.0,4.0
Tamil Nadu,20200903,439959.0,380063.0,7516.0
Telangana,20200903,133406.0,100013.0,856.0
Tripura,20200903,13292.0,8033.0,126.0
Uttarakhand,20200903,21234.0,14501.0,291.0
Uttar Pradesh,20200903,241439.0,181364.0,3616.0
West Bengal,20200903,168697.0,140913.0,3339.0
National Total,20200903,3853406.0,2970492.0,67376.0
Andaman and Nicobar Islands,20200904,3223.0,2823.0,48.0
Andhra Pradesh,20200904,465730.0,358009.0,4200.0
Arunachal Pradesh,20200904,4574.0,3167.0,7.0
Assam,20200904,118333.0,90700.0,330.0
Bihar,20200904,142967.0,124976.0,672.0
Chandigarh,20200904,5065.0,2883.0,63.0
Chhattisgarh,20200904,37967.0,18950.0,315.0
Dadra and Nagar Haveli and Daman and Diu,20200904,2450.0,2154.0,2.0
Delhi,20200904,182306.0,160114.0,4500.0
Goa,20200904,19355.0,14361.0,212.0
Gujarat,20200904,100213.0,81055.0,3062.0
Haryana,20200904,70099.0,55889.0,740.0
Himachal Pradesh,20200904,6615.0,4859.0,48.0
Jammu and Kashmir,20200904,39943.0,30759.0,743.0
Jharkhand,20200904,46480.0,30886.0,444.0
Karnataka,20200904,370206.0,268035.0,6054.0
Kerala,20200904,79625.0,57728.0,315.0
Ladakh,20200904,2840.0,2039.0,35.0
Madhya Pradesh,20200904,68586.0,52215.0,1483.0
Maharashtra,20200904,843844.0,612484.0,25586.0
